id_TMDB,id_IMDB,nome,nacionalidade,num_oscars
571418,nm1970465,Kristofer Hivju,"Oslo, Norway",0
1619994,,Jade Quon,,0
1685538,,Diesel Madkins,,0
145446,nm0857130,Kirk R. Thatcher,,0
14386,nm0461498,Beyoncé,"Houston, Texas, USA ",0
112692,nm0537631,Robert Maillet,"Ste-Marie-de-Kent, New Brunswick, Canada",0
1292351,nm0072613,Peter Benson,Sweden,0
1128522,nm4329380,Brittney Alger,"Westlake, Ohio, USA",0
79966,nm0440286,Claudia Karvan,"Sydney, New South Wales, Australia",0
14432,nm1171145,Patrick Kennedy,"London, England, UK",0
1718376,nm7242075,Reid Anderson,,0
1849452,,Tony Christian,"England, UK",0
1718380,nm7590165,Dennis O'Donnell,,0
1718384,,Octavio E. Rodriguez,,0
1030261,nm2966102,Bérénice Marlohe,"Paris,France",0
14464,nm0000256,Jenny Agutter,"Taunton, Somerset, England, UK",0
1357969,nm2401762,Thayr Harris,,0
1652888,,Rebecca Crookshank,"Plymouth, Devon, England, UK",0
1194136,,David Lisbe,,0
1194137,nm2740450,Zach Parrish,,0
1456290,nm1012020,Gita Reddy,"Saskatoon, Saskatchewan, Canada",0
1194148,nm1595251,Andrew Silke,,0
571562,nm0089710,Steve Blum,"Santa Monica, California, USA",0
1652908,nm3814009,Bonnie Parker,,0
1652911,,Simone Sault,,0
571568,nm0124294,Alix Bushnell,,0
2341042,nm2737377,Steve Barnett,,0
112821,nm0370906,Billie Hayes,"Du Quoin, Illinois, U.S.A.",0
1390775,nm1770216,Leroy Patterson,"Downey, California, USA",0
47296,nm0604742,Jeffrey Dean Morgan,"Seattle, Washington, USA",0
1358025,nm2982829,Nicoletta Mani,,0
1292489,nm3712840,Kimberley Drummond,,0
1358031,nm2416125,Chris Capel,,0
1521872,nm2969753,Justin Michael Woods,"Bayonne, New Jersey, USA",0
145617,nm0655662,Jason Padgett,"Oklahoma City, Oklahoma, USA",0
964834,nm0226817,Frank Dillane,"London, England, United Kingdom",0
2046183,nm9735552,James William Ballard,,0
2046184,nm5155353,Darin Ferraro,,0
1947882,nm2781139,Dean Morganty,,0
80112,nm0566809,Sylvester McCoy,"Dunoon, Argyll and Bute, Scotland, UK",0
1259762,nm3492402,Emjay Anthony,"Clearwater, Florida, USA",0
964851,nm0175828,Jim Conroy,,0
14592,nm0000703,BD Wong,"San Francisco, California, USA",0
2308356,nm5383209,Bao Wenjing,"中国, 辽宁",0
2144520,,Richard Matthews,,0
2144521,,Darren Mackie,,0
2144522,,Stephanie Weststrate,,0
2144523,,Del Chatterton,,0
2144524,,Bryon Darling,,0
2144525,,Jacqui Pryor,,0
2144526,,Judith Wayers,,0
932116,nm1429853,James Chen,,0
80149,nm0388061,Douglas Hodge,"Plymouth, England, United Kingdom",0
1620249,nm6526814,Katia Elizarova,,0
1718567,nm6018082,Elizabeth Faith Ludlow,USA,0
47401,nm0377120,Drewe Henley,"Malvern, Worcestershire, England, UK",0
14637,nm0098524,Detlef Bothe,"Braunschweig, Germany",0
14639,nm0000316,Mel Brooks,"Brooklyn, New York, USA",1
14670,nm0001672,Joan Rivers,"Brooklyn, New York, USA",0
47468,nm0209428,Frances de la Tour,"Bovingdon, Hertfordshire, England, UK",0
3127663,nm2227766,Charlie Hobbs,,0
113008,nm1224135,Serdar Kalsin,"Istanbul, Turkey",0
1030513,nm4425051,Jack Quaid,"Los Angeles, California, USA",0
1587576,nm5770115,James Dryden,,0
113019,nm0283818,E. J. Foerster,,0
2537855,,Tim Kano,,0
14721,nm0242656,Kevin Dunn,"Chicago, Illinois, USA",0
14723,nm0507852,Vicki Lewis,"Cincinnati, Ohio, USA",0
1128854,nm1711389,Philip Bulcock,,0
14744,nm0456017,Rudyard Kipling,"Bombay, Maharashtra, India",0
1522073,nm0735455,Nydia Rodriguez Terracina,,0
47525,nm0081070,Andrew Bicknell,,0
1194407,nm0682268,Sergio Pierattini,"Sondrio, Italy",0
1259944,nm3629760,Andrei Kovski,,0
47533,nm0539155,Paula Malcomson,"Belfast, Northern Ireland, UK",0
2832833,,Thomas McGinty,,0
178630,nm0281448,Kate Fleetwood,"Cirencester, Gloucestershire, England, UK",0
2832838,,Betty Adams,,0
2832839,,Daniel Andrews,,0
2832842,,Lynden Berrymen,,0
2832843,,Bob Blackwell,,0
2832845,,Tack Daniel,,0
1292753,nm1396997,Jason Hood,,0
932313,nm0406939,Eduardo Roman,"Torreon, Coahuila, Mexico",0
2832858,,Warren Green,,0
2832859,,David Houma,,0
2701788,,Benjamin Cairns,,0
2832861,,Ralph Johnson,,0
2832863,,Stu Johnson,,0
80352,nm0279720,Noel Fisher,"Vancouver, British Columbia, Canada",0
2832865,,Greg Lane,,0
2832866,,Sacha Lee,,0
80351,nm0155615,Rick Tae,Hong Kong,0
997860,nm0072758,Tim Bentinck,"Tasmania, Australia",0
2832869,,Marta Martí,,0
2832870,,Sharon Maxwell,,0
2832872,,Richard Maybery,,0
2832875,,Greg Morrison,,0
2832876,,Blair Morton,,0
178667,nm0797567,Herbert Siguenza,,0
1161711,nm2657185,Jon Lee Brody,,0
2832879,nm3511440,Mike Stearne,,0
2832880,nm1962073,Ken Stratton,,0
2832881,nm3383126,Jo Surgison,,0
80368,nm0568988,Nicholas McGaughey,"Portsmouth, England, UK",0
14837,nm0000993,Carol Burnett,"San Antonio, Texas, USA",0
1784314,,Wendy Bilanski,,0
1784315,,Erika Thomas,,0
1784317,,Zachary James Bernard,,0
997887,nm3313925,Ronda Rousey,"Santa Monica, California, USA",0
1784320,,Jordan Alexander Hauser,,0
2832897,,Branko Dordevich,,0
2374143,,Sam Rocco,,0
1784322,,Ollie Mitchell,,0
1784323,,Jeremy Hollingworth,,0
1784324,nm3296616,Danielle Soibelman,"California, USA",0
47627,nm0005216,Janet McTeer,"Newcastle, Tyne and Wear, England",0
1391118,nm0570032,Wayne McGregor,,0
1391129,nm0709555,Chad Randall,,0
1456676,,Andrew Hwang,,0
47670,nm0813066,Cristian Solimeno,"London, England, UK",0
211521,nm1546206,Warren Brown,"Warrington, Cheshire, England",0
1915457,,Kathryn Brillhart,,0
1456721,nm0338123,Marian Green,,0
47698,nm0493200,Denis Lawson,"Perthshire, Scotland, UK",0
1653331,nm0029357,Frank Anello,,0
1653333,nm7038328,Hannah Kurczeski,,0
1522262,nm4312203,Tatsujiro Oto,,0
866906,nm3573561,Kelly Washington,Alpharetta - Georgia - USA,0
2505313,,Winham Hammond,,0
965219,nm2262926,Bambadjan Bamba,Abidjan - Ivory Coast,0
14950,nm0636235,Jim Norton,Dublin - Ireland,0
1456745,nm3601503,James Ciccone,"Park Slope, Brooklyn, New York, USA",0
1456750,nm2078999,Jeremy Sample,,0
47730,nm0828961,Jessica Hynes," London, England, UK",0
80507,nm1292973,Stefan Kapičić,"Cologne, North-Rhine-Westphalia, Germany",0
1948311,,Janet Lewin,,0
965278,nm0572867,Sarah McLeod,"Putaruru, New Zealand",0
15009,nm0857620,Justin Theroux,"Washington, D.C., USA",0
15011,nm0109785,Brent Briscoe,"Moberly, Missouri, USA",0
1981093,nm7040405,Joel MacCormack,"Norwich, Norfolk, England, UK",0
1424043,nm0165816,Patrick Clear,,0
15020,nm0714114,Jim Reardon,,0
178864,nm0373696,Georgina Hegedos,,0
1522360,nm6354708,Yvonne Angulo,,0
15032,nm0715915,Jed Rees,"Vancouver, British Columbia, Canada",0
80591,nm0429069,Rashida Jones,"Los Angeles, California, USA",0
1719003,nm4088426,Kelemete Misipeka,,0
1096415,nm3432684,Emily Hahn," Los Angeles, California, USA",0
80616,nm0398016,Maria Howell,"Gastonia, North Carolina, USA",0
80619,nm0183548,Steve Coulter,,0
15092,nm0670582,Sarah Peirse,,0
15094,nm0448712,Diana Kent,South Africa,0
1424137,nm0696499,Susana Preston,,0
146186,nm0295579,Eddie Frierson,"Akron, Ohio, USA",0
1882895,nm6073396,Hunter Dillon,"Vancouver, British Columbia, Canada",0
80675,nm0818746,Evan Spiliotopoulos,Greece,0
2439980,nm4757453,Ben Warheit,,0
15152,nm0000469,James Earl Jones,"Arkabutla, Mississippi, USA",0
1227575,nm1377178,Bruce Mackinnon,"Esher, Surrey, England, UK",0
572221,nm3077057,Charlie Alejandro,San Jose,0
47944,nm0640722,Anthony O'Donnell,"London, England, UK",0
998225,nm0837223,Alison Sudol,"Seattle, Washington, USA",0
113505,nm2240346,Kodi Smit-McPhee,"Sydney, New South Wales, Australia",0
15217,nm0811583,Zack Snyder,"Green Bay, Wisconsin, USA",0
15218,nm0348181,James Gunn,"St. Louis, Missouri, USA",0
15221,nm0061045,Tyler Bates,"Los Angeles, California, USA",0
15232,nm0123092,Ty Burrell,"Grants Pass, Oregon, USA",0
1457025,nm0498834,Meg LeFauve,  United States,0
80770,nm0482799,Leon Lamar,,0
15244,nm0472567,Ehren Kruger,,0
15250,nm0204706,Hope Davis,"Englewood, New Jersey, USA",0
15253,nm0027454,Stanley Anderson,"Billings, Montana, USA",0
146329,nm0125967,Nate Bynum,,0
375719,nm0681790,Jimmy Ray Pickens,,0
1293226,nm0227621,Ding Jiali,"中国, 黑龙江, 佳木斯",0
15277,nm0269463,Jon Favreau,"Queens, New York, USA",0
1457080,nm3386634,Olivia Jewson,,0
2112443,nm8148631,Viktorija Faith,,0
15293,nm1095720,Keisha Castle-Hughes," Donnybrook, Western Australia, Australia",0
15296,nm1169385,Grant Roa,"Lower Hutt, New Zealand.",0
15298,nm1344302,Rachel House,"Auckland, New Zealand",0
211907,nm2123501,Daren A. Herbert,Bermuda,0
2505669,nm1179565,Tony D. Head,"Fort Sill, Oklahoma, USA ",0
113608,nm0330408,Lucy Gordon,"Oxford, Oxfordshire, England, UK",0
1588173,nm7303783,Daniel Eghan,,0
15312,nm0312367,Bruce Geller,,0
2505685,nm9969949,Troy Roberts,,0
15318,nm0132625,Keith Campbell,"Boise, Idaho, USA",0
146392,nm0034791,Jacqueline Pinol,"Queens, New York, USA",0
2505692,nm7505914,Lou Young,,0
211937,nm2556904,Tiffany Espensen,"Lianjiang, China",0
1227749,nm4936509,Harry Hickles,,0
146412,nm1773272,Milica Govich,"Lorain, Ohio, USA",0
146413,nm2421181,Danny Mooney,"Ann Arbor, Michigan, USA",0
15342,nm0150970,Kee Chan,Singapore,0
15344,nm0009190,J.J. Abrams,"New York City, New York, USA",0
15345,nm0476064,Alex Kurtzman,"Los Angeles, California, USA",0
15347,nm0315974,Michael Giacchino,"Riverside, New Jersey, USA",1
998387,nm3247828,Ed Sheeran,"Halifax, West Yorkshire, England, UK",0
211962,nm0424315,Geoff Johns,"Detroit, Michigan, USA",0
1391612,,John Eddins,,0
211964,nm2617580,Christopher Stadulis,,0
15357,nm1539010,Nina Fallon,,0
113664,nm0458441,Josh Klausner,,0
1620995,,Peter Szewczyk,,0
146439,nm0126096,James Ward Byrkit,USA,0
48136,nm0148869,Gary Carlos Cervantes,"Maywood, California, USA",0
211980,nm2284377,Allison Schroeder,,0
48151,nm1484214,Michael Pink,"Friesach, Austria",0
48161,nm0526090,Selene Luna,,0
212003,nm3219917,Ethan Dizon,"Los Angeles, California, USA",0
2178097,,Jean-Alain Velardo,,0
1915962,nm8632200,Shahadi Wright Joseph,,0
113732,nm3299397,Iko Uwais,"Jakarta, Indonesia",0
2191401,,Michael Dennis Hill,,0
113745,nm0267956,Sarah Farooqui,,0
2191402,,Lauren Richards,,0
1457238,nm4420495,Sonoya Mizuno,"Tokyo, Japan",0
1817686,,Paul Allica,,0
1457240,nm7232418,Gana Bayarsaikhan,Mongolia,0
1227867,nm0639821,Soledad O'Brien,"Saint James, New York, USA",0
2505820,,Robert S. Weber,,0
1358941,nm3491627,Kristofer Dayne,,0
1358942,nm5409106,Honey Holmes,,0
1227888,nm1464879,Aaron McCusker,,0
1358965,nm5535767,Fred Galle,,0
1817724,nm2068880,J. Lee,"St. Louis, Missouri, United States",0
81022,nm0712575,Jeff Rawle,"Birmingham, England, UK",0
81024,nm0516181,Roger Lloyd Pack,"Islington, London, England, UK",0
1260677,nm1483166,Aidan Cook,,0
2178181,,Michael Thyx,,0
1358996,nm1471303,Philip Ng,,0
113818,nm0074410,Jenica Bergere,,0
2191420,nm4727406,Brittany L. Smith,,0
998578,nm1156135,Wilbert Plijnaar,,0
1752243,nm0731211,Jason Roberts,,0
48312,nm0781913,Noah Segan,"Brooklyn, New York City, New York, USA",0
998587,nm4137297,Matthew Nealon,,0
1195200,nm2163440,David Michelinie,USA,0
2768068,,Kenneth Malicdem,,0
15557,nm0174374,Bill Condon,"New York City, New York, USA",1
15556,nm0356017,Rebecca Hall,"London, England, UK",0
1260745,nm0297306,Tony Fucile,"San Francisco, California, USA",0
1424596,nm0032434,Matt Appleton,,0
48377,nm0107792,Alessandro Bressanello,"Venice, Italy",0
2014458,,Hajar Mainl,,0
113916,nm0579914,Scott Menville,"Malibu, California, U.S.",0
48393,nm0770526,Victor Schefé,"Rostock, Germany",0
2243854,,Alexandra K. Browne,,0
3259663,nm1444856,Paul Davies,,0
2243861,nm1157649,Jason Rody,"Savannah, Georgia, USA",0
48409,nm0764759,David Saracino,,0
81178,nm0012121,Charlie Adler,"Paterson, New Jersey, USA",0
2211110,nm6267788,Tim Stafford,,0
1031463,nm0644204,Lin Oeding,"Sacramento, California, USA",0
1719599,nm0825819,Stewart Steinberg,"New York, New York, USA",0
113968,nm1116106,Anna Brewster,"Birmingham, England, UK",0
1457481,nm1591849,Dennis Jay Funny,,0
1424715,nm3967559,Charlie DePew,"California, - USA",0
114019,nm1812656,Luke Evans,"Pontypool, Wales, UK",0
1588590,nm4190344,Chris Palermo,,0
15730,nm0604948,Peter Morgan,"London, England, UK",0
81267,nm0159527,Navin Chowdhry,"Bristol, Gloucestershire, England, UK",0
933238,nm0272581,Rebecca Ferguson,"Stockholm, Sweden",0
15735,nm0000545,Helen Mirren,"Hammersmith, London, England, UK",1
15737,nm0567031,Helen McCrory,"London, England, UK",0
1523067,nm4301563,Eddie Bagayawa,,0
114045,nm2647980,Janet Lopez,,0
15757,nm0005380,Ray Romano,"Queens, New York City, New York, USA",0
15758,nm0001451,Queen Latifah,"Newark, New Jersey, USA ",0
15760,nm0669681,Josh Peck,"Hell's Kitchen, Manhattan, New York City, New York, USA",0
15761,nm0217221,Grey DeLisle,"Fort Ord, California, USA",0
15762,nm0152839,Tara Strong,"Toronto, Ontario, Canada",0
15768,nm0635183,Tim Nordquist,,0
15774,nm0118333,Chris Buck,"Wichita, Kansas",1
81316,nm1169428,Reid Scott,"Albany, New York, USA",0
2244034,,Adrian Derrick-Palmer,,0
1719754,nm0697634,Dave Prince,,0
15831,nm0919798,Frank Welker,"Denver, Colorado, USA",0
1097178,nm1301410,Christopher Patrick Nolan,,0
1621473,,Kelly Maracin Krieg,,0
1555943,nm7255532,Attila G. Kerekes,,0
1064428,nm0249993,Frank Edwards,,0
15853,nm0836071,Wes Studi,Nofire Hollow - Oklahoma - USA,0
15854,nm0505971,Ted Levine,"Parma, Ohio, USA",0
81391,nm1238555,J. D. Pardo,"Panorama City, California, USA",0
15860,nm0001208,Miguel Ferrer,"Santa Monica, California, USA",0
15869,nm0827267,John Stephenson,"Kenosha, Wisconsin, U.S",0
2735643,,Mehdi Elkhaoudy,,0
1261092,nm2141398,Akin Gazi,,0
2604587,,Claudia Adams,,0
1261121,nm3747787,Caroline Royce,,0
1293892,nm2884388,Chris Sullivan,"Palm Springs, California, USA",0
1261131,nm0279839,Simon Fisher-Becker,"Paddington, London, England, UK",0
114253,nm1375030,Simon Farnaby,"Yorkshire, England, UK",0
2506333,nm1975399,Obie Matthew,,0
1228384,nm0239311,Steve Dubin,,0
2244192,,Karanja Yorke,,0
1359461,nm2576909,Graham Curry,"Whitley, Berkshire, Reading, England, UK",0
1523304,nm1996060,Richard Zeringue,,0
1031791,nm1648652,Carlos Linares,El Salvador,0
1293994,nm1218281,Jon Watts,"Fountain, Colorado, United States",0
2178759,,Gloria García,,0
1818325,,Kim Collins,,0
1457880,nm1163857,Chunyu Shanshan,"Qingdao, Shandong Province, China",0
1687265,,Allegra Leguizamo,"Manhattan, New York, U.S.",0
1785573,,Manoela Scarpa Saldanha,,0
1785574,,Sofia Scarpa Saldanha,,0
1785576,,Cindy Slattery,,0
1228523,nm0928637,Steve Wilder,,0
1457900,nm4770315,Barbara Szeman,"Windsor, Ontario, Canada",0
1195758,nm0255148,Winston Ellis,"Reading, Berkshire, England, UK",0
1097456,nm3355471,Richard Cunningham,,0
1457910,nm1490044,Simeon Wilkins,,0
1785598,nm6422972,Aretha Ayeh,,0
81663,nm0551223,Vanessa Marshall,"New York, New York City, USA",0
1392385,nm4949575,Chad Kurtz,,0
81667,nm0354937,Jennifer Hale,"Goose Bay, Newfoundland, Canada",0
1785615,nm3956045,Christian Dixon,,0
1851154,nm5687987,Hye Jin Jang,,0
81685,nm0342029,Frank Grillo,"New York City, New York, USA",0
81687,nm0043076,Rick Avery,,0
1556258,nm0073121,Michael Benz,,0
1752888,nm6200804,Robert-Anthony Artlett,,0
1687354,nm5647934,Shalom Brune-Franklin,"St. Albans, Hertfordshire, England, UK ",0
1425229,,Dan Aho,,0
1261397,nm2955982,Dan Latham,,0
2047866,,Philip Andrew,,0
2047867,,Adam Rauf,,0
1752962,nm7717382,Jemarko Jones,,0
1752964,nm7887724,Lampros Kalfuntzos,"Athens, Greece",0
1720208,,Lauren Fash,,0
1228698,,Steve Love,,0
180137,nm0810597,Aaron Smolinski,,0
1097645,nm0941996,John Wraight, New Zealand,0
2047917,nm6176818,Devlin Lloyd,,0
2047919,nm8066764,Stefan Kopiecki,,0
2047920,nm9238842,Scott Morrison Watson,,0
2047921,nm3995817,Pat Lally,,0
2047918,nm9605895,Matthew Fredricks,,0
2047922,,Ian Jareth Williamson,,0
114634,nm0212278,David de Vries,"Binghampton, New York, USA",0
2080718,,Jagua Arneja,,0
1359823,nm6131512,Mary Nesbitt,,0
1654736,nm2630567,Kamil Lemieszewski,,0
1359824,nm3955364,Peggy Nesbitt,,0
1654738,nm7465367,Lobna Futers,,0
1556436,,Sarah Hinch,,0
81877,nm0352921,Mark Hadlow,,0
1523670,nm6239143,Asher Blinkoff,,0
81878,nm0785082,Brian Sergent,,0
81880,nm0893947,Peter Vere-Jones,,0
1654744,nm7296886,Adam Lazarus,,0
1654743,nm6448864,Brian F. Mulvey,,0
1654740,nm3748567,Chloe de Burgh,,0
1654745,nm4430162,Kirsty Grace,,0
1654746,nm6055785,Ashley Hudson,,0
16358,nm0564402,Simon McBurney,Cambridge - Cambridgeshire - England - UK,0
180203,nm0078847,Claudia Besso,,0
475138,nm2851731,Bogdan Szumilas,,0
2441220,,Louis Samms,,0
213001,nm2809577,Jenny Slate,"Milton, Massachusetts, USA",0
49163,nm0312400,Maximilian Geller,,0
1392661,nm0429301,Susie Jones,,0
1163300,,Stephanie Domini Ehlert,,0
81959,nm1992474,Alicia Sixtos,"Alameda County, California, USA",0
213049,nm2631090,Jadin Gould,,0
1785923,nm8050148,Jag Patel,,0
114761,nm0741714,Tim Rose,Pittsfield - Illinois - USA,0
1392731,nm1900568,Natalie Hallam,"Nottingham, England, UK",0
16477,nm0325975,Danny Goldring,,0
1196130,nm0832989,Michael Stoyanov,Chicago - Illinois - USA,0
16483,nm0000230,Sylvester Stallone,"New York City, New York, USA",0
2015334,nm7214377,Mitchell L. Johnson,,0
1425515,nm0543827,Sharon Mansfield,,0
16500,nm0206905,Mark De Alessandro,,0
49275,nm0308208,Spencer Garrett," Los Angeles, California, USA",0
1360008,nm5857646,Joseph Oliveira,,0
147592,nm0130785,Bill Calvert,"Honolulu, Hawaii, USA",0
1228940,nm1640855,Jonathan Dixon,,0
1753238,,Erin Mast,,0
934045,nm0519468,Francesca Longrigg,,0
82104,nm1775091,Danai Gurira,"Grinnell, Iowa, USA",0
2441406,,Frazer Fennell-Ball,,0
2441410,nm10461180,Joshua Mauga,,0
1228995,nm0352705,Ellie Haddington,"Aberdeen, Aberdeenshire, Scotland, UK",0
2441417,,Georgia Meacham,,0
2441418,,Laura Porta,,0
1917132,,Dave Wong,"Bridgend, Mid Glamorgan, Wales, UK",0
16589,nm0003423,Peter MacDonald,"London, England, UK",0
1917134,,Chooye Bay,,0
114895,nm3194081,Raj Lal,"British Columbia, Canada",0
2441420,nm7395728,Joshua Coombes,,0
2441421,nm10152927,Meesha Garbett,,0
2441422,nm10181208,Lucy McCormick,,0
2441423,nm10846529,Pete White,,0
2441427,,Gavin Esler,,0
2441431,nm10846531,Dan H. McCormick,,0
2441433,,Mackenzie Proll,,0
2441434,,Timothy Connolly,,0
16607,nm0009530,Alon Aboutboul,"Kiryat Ata, Israel",0
213222,nm0556834,Margery Mason,"Hackney, London, England, UK",0
1655017,nm3376145,Tyson Houseman,"Edmonton, Alberta, Canada",0
1360107,nm4555086,Ashley Beck,,0
1556723,nm6164574,Jon Komp Shin,,0
1851643,nm9671405,Shiloh Coke,,0
1851644,nm7434342,Clare Dunne,"Dublin, Ireland",0
16644,nm0000185,Dolph Lundgren,"Stockholm, Sweden",0
934159,nm2765191,Eric André,"Boca Raton, Florida, USA",0
82191,nm1663205,Sharlto Copley,"Johannesburg, South Africa",0
1360152,nm4108791,Tosin Cole,"England, UK",0
1360156,nm1574386,Ann Ogbomo,,0
82219,nm0883609,Luis Valdez,"Delano, California",0
1098034,nm3186285,Lennon Wynn,,0
1098036,nm2738436,John W. Iwanonkiw,,0
16702,nm0365317,Sean Harris,"London, England, UK",0
1753418,nm4584812,Tony Toste,,0
1163622,nm5293935,Pete Ploszek,Hinsdale - Illinois - USA,0
1360236,nm5585203,Christopher Jaciow,,0
16756,nm0592993,Jimi Mistry,"Scarborough, Yorkshire, England, UK",0
2376053,nm6006902,Danny Schoch,,0
475512,nm2608689,Ellie Kemper,"Kansas City, Missouri, USA",0
1917316,nm6437865,Conny Sharp,,0
934281,nm1842974,Alex Wolff,"New York City, New York, USA",0
16792,nm0494945,Richard Leaf,U.K.,0
1360281,nm2736476,Lashana Lynch,"London, England, UK",0
16811,nm0770449,Alexander Scheer,"Berlin, Germany",0
147895,nm1111200,Charles Venn,,0
1229241,nm0190928,Richard Cubison,,0
16828,nm0262635,Chris Evans,"Sudbury, Massachusetts, USA",0
1524158,nm2968229,Grant Babbitt,,0
1229255,nm0686029,Tony Pitts,"Sheffield, Yorkshire, England",0
16841,nm0191442,Brett Cullen,"Houston, Texas, USA",0
16842,nm0027459,Stephen J. Anderson,"Atlanta, Georgia, USA",0
115150,nm2546012,Kaya Scodelario,"London, England, U.K.",0
16848,nm0957772,Rob Zombie," Haverhill, Massachusetts, United States",0
16851,nm0000982,Josh Brolin,"Santa Monica, Los Angeles, California, USA",0
1294811,nm5066770,Skye Lucia Degruttola,,0
1229277,nm0513160,Jonathan Linsley,"Bradford, West Yorkshire, UK",0
16866,nm0000182,Jennifer Lopez,"The Bronx, New York City, New York, USA",0
82417,nm0992289,Russell Peters,"Toronto, Ontario, Canada",0
180730,nm4528235,Jade Gordon,,0
147967,nm1091328,Paul Spence,,0
82434,nm0701460,Wayne Pygram,Cootamundra - New South Wales - Australia,0
1688077,,David McCarrison,,0
115218,nm0712603,Donnell Rawlings,"Washington, D.C., U.S.",0
1229345,nm1581584,Vineeta Rishi,,0
1557027,,David Pinkus,,0
49706,nm0735226,Adam Rodríguez,"Yonkers, New York, USA",0
16940,nm0000460,Jeremy Irons,"Cowes, Isle of Wight, England, UK",1
1262129,nm0467953,Luca Kouimelis,,0
16961,nm1578335,Michael Arndt,"McLean, Virginia, United States",1
49735,nm0318821,Aidan Gillen,"Dublin, Ireland",0
2277968,,Edward Catley,,0
180838,nm0800923,Brian Simpson,"Pittsburgh, Pennsylvania, USA",0
1229414,nm0751357,Naomi Ryan,"Bournemouth, Dorset, England, UK",0
1655411,nm3027190,Chanida 'Chompoo' Yasiri,,0
2048627,,Daniel Columbie,,0
1622651,nm4845037,Jade Chynoweth,"Park City, Utah, USA",0
1622657,,Mark Aaron Wagner,"Fullerton, California, USA",0
2507402,nm0042355,Craig Austin,,0
574092,nm0084482,James Bitonti,,0
967321,nm3229505,Yoni Brenner,,0
17051,nm0290556,James Franco,"Palo Alto, California, USA",0
17052,nm0333410,Topher Grace,"New York City, New York, USA",0
1131169,nm0228672,Richard Divizio,,0
17064,nm0924210,Ben Whishaw,"Clifton, Bedfordshire, England, UK",0
17069,nm0859525,Sian Thomas,"Stratford-on-Avon, Warwickshire, England, UK",0
2507441,nm0820153,Roger Squitero,Washington - D.C. - USA,0
17078,nm0806968,Michael Smiley,"Belfast, Ireland",0
1458872,nm0405471,Carolina Häggström,,0
1229498,nm1648386,Alexandra Romano,,0
1327810,,Sven Hönig,"Bremen, Germany",0
82636,nm0212472,Luke de Woolfson,"Woodbridge, Suffolk, England, UK",0
82639,nm1166041,Ophelia Lovibond,"London, England, UK",0
967376,nm2855622,Taylor Geare,,0
82660,nm1397732,Henry Douthwaite,"Hampstead London, England, UK",0
1655526,nm0140585,Nigel Carrington,,0
82666,nm1055302,Rhys Darby,New Zealand,0
1098477,nm2117510,Cal Brunker,,0
17161,nm0278615,Ann Firbank,"Secunderabad, Andhra, India",0
1852182,nm9133740,Huck Milner,,0
2507545,nm11027105,Steven Elson,"Berkeley, California, USA",0
17178,nm0933940,Patrick Wilson,"Norfolk, Virginia, USA",0
17179,nm0248981,Gregg Edelman,Chicago - Illinois - USA,0
17181,nm1339223,Ty Simpkins,"New York, New York City, USA",0
2507550,nm11027106,Graham Mabry,,0
2507551,nm11027107,John Alldred,,0
2507552,nm6140307,Alonzo Wright,,0
17190,nm0838059,Erik Per Sullivan,"Worcester, Massachusetts, USA",0
2507566,nm7493443,Jack Wilkins,,0
115502,nm0680303,Chris Phillips,,0
1524538,nm0992733,Eddie Santiago,,0
1655620,nm4435946,Fanny Carbonnel,"Avignon, Vaucluse, France",0
1655621,nm7441016,Bernardo Santos,,0
2376517,nm8071293,Eliana Su'a,,0
1426250,nm3296808,Adrien Toupet,,0
1819478,,Maribel González,,0
17244,nm0159789,Hayden Christensen,"Vancouver, British Columbia, Canada",0
1786735,,Jem Kai Olsen,,0
17287,nm0922035,Dominic West,"Sheffield, Yorkshire, England, UK",0
17291,nm0687091,Andrew Pleavin,,0
17292,nm0936300,Tom Wisdom,"Swindon, Wiltshire, England",0
1033099,nm1537846,Pete Macnamara,,0
574355,nm0287824,Glenn Foster,,0
17305,nm0342399,Greg Grunberg,"Los Angeles, California, USA",0
1426334,nm1019920,Buster Reeves,"Huddersfield, Yorkshire, England, UK",0
1196961,nm3176450,Dominique Provost-Chalkley,"Bristol, England, UK",0
82854,nm0641433,Patrick O'Kane,"Belfast, Northern Ireland, UK",0
115622,nm0561871,Anthony May,"Reigate, Surrey, England, UK",0
50095,nm0728762,Jason Ritter,"Los Angeles, California, USA",0
934844,nm0509580,Rob Liefeld,,0
1819582,,Karin Behrenz,,0
1328063,nm4552866,Bob Adrian,,0
1819584,,Scott Kukurudz,,0
17354,nm0101668,Todd Boyce,"Columbus, Ohio, USA",0
1754081,,Joseph Akharoh Jr.,,0
1164263,nm0055239,Gary Barlow,"Frodsham, Cheshire",0
1229800,nm0520188,Robert Lopez,"Park Slope, Brooklyn, New York, USA",2
17401,nm0740535,Stephen Root,"Sarasota, Florida, USA",0
2409474,,Stephen Mitchell,,0
214019,nm0627639,Luke Newberry,"Exeter, Devon, England, UK",0
476163,nm1840659,Nasim Pedrad,"Tehran, Iran",0
967699,nm0590678,Jeremy Milton,,0
50217,nm0446672,Michael Kelly,"Philadelphia, Pennsylvania, USA ",0
1754161,,Randy Herman,,0
1590327,nm7039492,Earl T. Kim,,0
17477,nm0910040,Harriet Walter,"London, England, UK",0
1688645,nm7967471,Cheyanna Lavon Zubas,"San Diego, California, United States",0
