id_TMDB,id_IMDB,titulo,titulo_original,sinopse,duracao,ano,classificacao,situacao,idioma_original,orcamento,receita,num_oscars
415214,tt6044910,Operação Mekong,湄公河行動,"Inspirado pela história verdadeira conhecida como o massacre do Mekong – dois navios comerciais chineses são emboscados enquanto viajavam pelo rio Mekong nas águas do Triângulo Dourado, uma das maiores regiões de fabricação de drogas do mundo. 13 marinheiros são executados e 900.000 comprimidos de metanfetamina são recuperados no local. Após a descoberta, o governo chinês envia imediatamente umgrupo de elite liderados pelo Capitão Gao Gang para descobrir a verdade por trás dos assassinatos. O dono do campo de chá e o oficial de inteligência baseado em Triângulo Dourado, Fang Xinwu se junta à investigação. Depois que descobriu que as drogas apreendidas nos navios chineses tinham sido plantadas pelo capanga de um notório líder de cartel de drogas chamado Naw Khar, os governos da Tailândia, Laos, Mianmar e China lançaram uma força-tarefa conjunta para prender o criminoso. O caminho para a justiça é, no entanto, pavimentado com perigosos e mortíferos obstáculos...",123,2016,United States:Not Rated,Released,zh,30200000,173000000,0.0
855,tt0265086,Falcão Negro em Perigo,Black Hawk Down,"Em outubro de 1993, durante a guerra civil da Somália, uma força de elite americana é enviada para capturar generais locais. Porém, após dois helicópteros serem derrubados, o que deveria ser uma operação simples se torna uma extensa batalha.",145,2001,United States:R,Released,en,92000000,172989651,2.0
639557,tt11448076,Cliff Walkers,悬崖之上,"No estado de Manchukuo, nos anos 30, quatro agentes especiais do Partido Comunista, após retornarem à China, embarcam em uma missão secreta. Exausta por um traidor, a equipe se vê rodeada de correção de todos os lados.",120,2021,desconhecida,Released,zh,0,172919448,0.0
9021,tt0304669,Meu Papai é Noel 2,The Santa Clause 2,"Após 8 anos ocupando o posto de Papai Noel, Scott Calvin (Tim Allen) é considerado a pessoa mais indicada para o cargo. Entretanto, Scott enfrenta problemas. Além de estar perdendo peso inexplicavelmente, seu filho Charlie (Eric Lloyd) entrou neste ano para a lista dos meninos maus, que não receberão presente no próximo Natal. Preocupado, Scott decide voltar para casa para saber o que está acontecendo com Charlie, deixando em seu lugar um substituto. Porém, logo após a viagem de Scott o Papai Noel temporário começa a tomar medidas arbitrárias, que modificam com as definições de bom e mau para os garotos e pode acabar estragando o próprio Natal.",104,2002,United States:TV-G,Released,en,65000000,172842355,0.0
4233,tt0120082,Pânico 2,Scream 2,"Dois anos após o massacre em Woodsboro, Sidney Prescott e Randy Meeks estão tentando refazer suas vidas em uma nova cidade. Estudando no colégio de Windsor, eles vão lidar com uma nova onda de assassinatos quando o terrível psicopata retorna para assombrá-los nas vésperas do lançamento do filme baseado nos seus crimes.",120,1997,United States:TV-14::(cable TV rating),Released,en,24000000,172363301,0.0
19899,tt1078940,Encontro de Casais,Couples Retreat,"Jason (Jason Bateman) e Cynthia (Kristen Bell) estão prestes a se divorciar. Como última tentativa de salvar o casamento, eles resolvem fazer uma viagem para participar de uma terapia de casais chamada ""Eden"". Para conseguir um desconto, eles incentivam seus amigos para que também viajem, no intuito de participar das atividades sem acompanhar a terapia. Inicialmente relutantes, Dave (Vince Vaughn) e Ronnie (Malin Akerman), Joey (Jon Favreau) e Lucy (Kristin Davis), e Shane (Faizon Love) e Trudy (Kali Hawk) aceitam o convite. Eles são alojados na parte oeste da ilha e Joey logo descobre que na parte leste há um resort de solteiros, proibido para casais. Decididos a aproveitar os benefícios locais, todos resolvem permanecer e fazer a tal terapia.",113,2009,United States:R,Released,en,70000000,171844840,0.0
8916,tt0120587,FormiguinhaZ,Antz,"A formiguinha Z apenas um operário, que sonha roubar o coração da princesa Bala. Para isso, convence seu amigo soldado a trocar de lugar com ele, o que faz com que tenha que enfrentar o impiedoso General Mandíbula, que planeja uma grande ofensiva contra o formigueiro.",83,1998,United States:TV-PG::(Cartoon Network and Nickelodeon),Released,en,60000000,171757863,0.0
1372,tt0450259,Diamante de Sangue,Blood Diamond,"Quando a Guerra Civil se enfurece na década de 1990 em Serra Leoa, dois homens, um branco sul-africano mercenário e um pescador negro, se juntam em uma busca para recuperar uma joia rara que tem o poder de transformar suas vidas. Com a ajuda de uma jornalista norte-americana, os homens embarcam em uma jornada perigosa através do território rebelde para conseguir seu objetivo.",143,2006,United States:R,Released,en,100000000,171720398,0.0
6977,tt0477348,Onde os Fracos Não Têm Vez,No Country for Old Men,"Quando um homem depara com a sangrenta cena de um crime, uma caminhonete carregada de heroína e irresistíveis dois milhões de dólares, sua decisão de levar o dinheiro deflagra uma interminável e violenta reação em cadeia, que nem a lei do Oeste do Texas pode deter.",122,2007,United States:R,Released,en,25000000,171627166,4.0
431693,tt5814534,Um Espião Animal,Spies in Disguise,"Lance Sterling é o melhor espião do mundo. Elegante, atraente e sofisticado, ele é convencido pelo inventor Walter Beccket a tomar uma poção que o deixará ""invisível"" aos inimigos. Porém, ele acaba sendo transformado em um pombo. Diante do evento inesperado, ele precisará se unir com o rapaz, esperto, porém com poucas habilidades sociais, para salvar o dia.",102,2019,United States:PG,Released,en,100000000,171616764,0.0
324552,tt4425200,John Wick: Um Novo Dia Para Matar,John Wick: Chapter 2,"Por causa de uma promessa antiga, John Wick viaja para Roma com o objetivo de ajudar um velho amigo a derrubar uma organização secreta, perigosa e mortal de assassinos procurados em todo o mundo",122,2017,United States:R,Released,en,40000000,171539887,0.0
7520,tt0094889,Cocktail,Cocktail,"Após deixar o exército, Brian Flanagan (Tom Cruise), um jovem ambicioso, tenta um emprego em Nova York, mas inicialmente nada consegue por não ser formado. Então começa a estudar e trabalhar, se tornando um bartender de sucesso graças às dicas dadas por Doug Coughlin (Bryan Brown), um exímio e veterano profissional. Mas sua ambição abala o relacionamento com Jordan Mooney (Elisabeth Shue), sua namorada, e entra em atrito com Doug, que ensinou a ele os macetes da vida noturna.",103,1988,United States:TV-14,Released,en,20000000,171504781,0.0
98567,tt1424310,Operação Zodíaco,十二生肖,"Asian Hawk (Jackie Chan) parte em busca de doze artefatos mágicos desaparecidos desde o século XIX: doze cabeças de animais em bronze que representam os signos do horóscopo chinês. Auxiliado por um estudante chinês e uma bela francesa, ele não desistirá fácil de seu complicado objetivo, mesmo que para isto tenha que cruzar o mundo.",109,2012,United States:PG-13,Released,cn,48000000,171339013,0.0
2022,tt0280590,A Herança de Mr. Deeds,Mr. Deeds,"Deeds (Adam Sandler) vive na pequena cidade de Mandrake Falls, em New Hampshire, onde faz sucesso com sua pizzaria e leva uma vida tranquila. Até que, repentinamente, surgem dois executivos que lhe trazem uma notícia surpreendente: um tio afastado acabara de falecer e lhe deixou uma fortuna de US$ 40 bilhões, além do comando da maior empresa de comunicação do mundo e diversos outros negócios. Deeds parte então para a cidade grande, onde começa a implantar em seus novos negócios os valores de sua pequena cidade. É quando Babe Bennett (Winona Ryder), repórter de um tablóide sensacionalista, é enviada para observá-lo de perto, mas acaba se apaixonando por ele.",96,2002,United States:TV-PG,Released,en,50000000,171269535,0.0
686,tt0118884,Contato,Contact,"Desde menina, Ellie Arroway sempre buscou indícios de outras vidas no universo, deixando de lado sua vida particular e até mesmo o amor do teólogo Palmer Joss. Quando recebe uma mensagem do espaço por meio de uma máquina que permite o contato com extraterrestres, ela confirma sua teoria e reivindica ser escolhida para a missão, mesmo que para isso tenha que correr risco de vida.",150,1997,United States:PG,Released,en,90000000,171120329,0.0
7191,tt1060277,Cloverfield: Monstro,Cloverfield,"Rob Hawkins mora em Nova York e está prestes a se mudar para o Japão. Ele reúne os amigos em uma festa de despedida, na qual pretende revelar sentimentos mal-resolvidos. Entretanto um forte solavanco assusta os convidados. Todos buscam notícias sobre o ocorrido na TV, que diz que a cidade sofreu um terremoto. Ao chegar ao terraço para ver os estragos o grupo nota uma bola de fogo gigante, seguida pela queda de luz na cidade. O pânico toma conta de todos, o que aumenta ainda mais quando eles enfim conseguem chegar à rua.",85,2008,United States:PG-13,Released,en,25000000,170764026,0.0
27581,tt1386588,Os Outros Caras,The Other Guys,"Os detetives da polícia de Nova York, Gamble e Hoitz, não fazem manchetes com o seu trabalho diário atrás de uma escrivaninha. Gamble aprecia a sua função, mas Hoitz está ansioso para voltar para as ruas. Quando um caso aparentemente insignificante acaba se revelando um grande negócio, os dois policiais têm a oportunidade de finalmente provar a seus companheiros que eles têm capacidade.",107,2010,United States:TV-MA::(TV rating),Released,en,100000000,170432927,0.0
2636,tt0111255,O Especialista,The Specialist,"Mulher contrata um especialista em explosivos para realizar plano de vingança contra os gângsters que mataram seus pais. Ray Quick trabalhava para a C.I.A., mas largou tudo depois que uma operação fracassada contra um traficante de drogas provocou a morte de uma criança. Agora, o perito em explosivos que vive em Miami é persuadido por uma mulher obcecada que quer se vingar de uma poderosa família do crime organizado.",110,1994,"United States:TV-14::(DLSV, TV Rating.)",Released,en,45000000,170362582,0.0
9384,tt0335438,Starsky & Hutch - Justiça em Dobro,Starsky & Hutch,"David Starsky (Ben Stiller) e Ken Hutchinson (Owen Wilson) são dois policiais que, em plena década de 70, trabalham na cidade de Bay City. Starsky e Hutch sempre são designados para investigar os casos mais complicados de sua área, sendo que desta vez eles precisam investigar um traficante de drogas que atua no ramo desde seus tempos de estudante na universidade local. Para tanto eles contam com a ajuda do capitão Doby (Fred Williamson) e de Huggy Bear (Snoop Dogg), um informante das ruas.",101,2004,United States:PG-13,Released,en,60000000,170268750,0.0
4380,tt0358135,Dança Comigo?,Shall We Dance?,"Há vários anos o advogado John Clark (Richard Gere), especialista em testamentos, leva uma vida rotineira do trabalho para casa e de casa para o trabalho. Apesar de amar sua mulher, Beverly (Susan Sarandon), e seus filhos, John sente que algo está faltando algo em sua vida. Por acaso vê na janela de uma academia Paulina (Jennifer Lopez), uma bela professora de dança. Esperando se aproximar dela, John se matricula na academia. Paulina rapidamente elimina qualquer possibilidade de envolvimento com John, mas isto não o faz deixar de ir às aulas, pois ele acha cada vez mais relaxante e divertido dançar.",107,2004,United States:PG-13,Released,en,50000000,170128460,0.0
55384,tt0378475,踊る大捜査線 THE MOVIE 2 レインボーブリッジを封鎖せよ！,踊る大捜査線 THE MOVIE 2 レインボーブリッジを封鎖せよ！,,128,2003,desconhecida,Released,ja,0,170030016,0.0
10996,tt0243585,Stuart Little 2,Stuart Little 2,"Enquanto George, o filho da família Little, cresce e faz novas amizades na escola, Stuart se dá conta de que ele também precisa de suas próprias amizades. Rapidamente, conhece Margalo a quem salva das garras do malvado Falcon em um ato heróico. Quando finalmente Falcon consegue capturar Margalo, Stuart entra novamente em ação. Nesta aventura, consegue a ajuda de Snowbell nesta missão de resgate. Será que conseguirão chegar a tempo de salvar Margalo?",77,2002,United States:TV-G::(Disney Channel),Released,en,120000000,169956806,0.0
38317,tt1222817,O Zelador Animal,Zookeeper,"Griffin, o zelador de um zoológico, é dispensado pela namorada que o subestima por sua profissão. Tempos depois, a bela reaparece desejando uma nova chance com o amado. No zoológico, cansados de ouvir as lamentações amorosas de Griffin, os animais decidem começar a conversar com ele.",102,2011,United States:PG,Released,en,80000000,169852759,0.0
100042,tt2096672,Debi & Lóide 2,Dumb and Dumber To,"Passaram-se exatamente vinte anos desde que deixámos Lloyd e Harry com as suas brincadeiras, e tudo agora mudou, menos a sua idiotice. Quando Harry precisa de um rim novo e descobre que tem uma filha, tem de acordar Lloyd do estado com a tose em que ficou desde que Mary o rejeitou, de forma a se meterem à estrada para pedirem a ajuda dela. Cruzando todo o país nos meios de transporte mais loucos, a sua jornada para encontrar a filha perdida leva-os de uma instituição psiquiátrica onde pertencem a uma convenção que reúne os maiores cérebros de todo o mundo.",109,2014,United States:TV-14::(TV rating),Released,en,40000000,169837010,0.0
315837,tt1219827,A Vigilante do Amanhã: Ghost in the Shell,Ghost in the Shell,"Num mundo pós 2029, cérebros se fundem facilmente a computadores e a tecnologia está em todos os lugares. Motoko Kusanagi é uma ciborgue com experiência militar que comanda um esquadrão de elite especializado em combater crimes cibernéticos.",107,2017,United States:PG-13,Released,en,110000000,169801921,0.0
1267,tt0396555,A Família do Futuro,Meet the Robinsons,"Lewis (Daniel Hansen) é um jovem responsável por invenções brilhantes e surpreendentes. Seu mais recente trabalho é o escâner de memória, uma máquina que o ajudará a encontrar sua mãe biológica, o que permitirá que ele enfim tenha uma família. Porém antes mesmo de utilizá-la a máquina é roubada pelo Bandido do Chapéu Coco (Stephen J. Anderson). Lewis recebe então a visita de Wilbur Robinson (Wesley Singerman), um jovem misterioso que o leva em uma viagem no tempo. Já no futuro Lewis conhece os Robinsons, a família de Wilbur, que o ajudará a recuperar o escâner de memória.",95,2007,United States:G,Released,en,150000000,169332978,0.0
11688,tt0120917,A Nova Onda do Imperador,The Emperor's New Groove,"Divirta-se com o arrogante imperador Kuzco que é transformado em Ihama pela malvada conselheira Yzma e seu capanga bonitão Kronk, para governar o reino. Agora o imperador, que sempre teve o mundo a seus pés, tem de se aliar a um caipira simpático chamado Pacha. Mas será que essa realeza tão antipática conseguirá mudar, tornando-se uma pessoa mais bondosa e gentil?",76,2000,United States:G,Released,en,100000000,169327687,0.0
63,tt0114746,Os 12 Macacos,Twelve Monkeys,"No ano de 2035, James Cole aceita a missão de voltar ao passado para tentar decifrar um mistério envolvendo um vírus mortal que atacou grande parte da população mundial. Tomado como louco, no passado, ele tenta provar a sua sanidade para a médica Kathryn Railly, sua única esperança de mudar o futuro.",130,1995,United States:R,Released,en,29000000,168841459,0.0
529203,tt2850386,Os Croods 2: Uma Nova Era,The Croods: A New Age,"Em Croods 2: Uma Nova Era, em busca de um habitat mais seguro, os Croods descobrem um paraíso que atende todas as suas necessidades. Entretanto, outras pessoas já moram neste lugar: Os Bettermans, uma família que se considera melhor e mais evoluída. À medida que as tensões entre os novos vizinhos começam a aumentar, uma nova ameaça impulsiona os dois clãs em uma aventura épica que os força abraçar suas diferenças, extrair forças um do outro e construir um futuro juntos.",95,2020,United States:PG,Released,en,65000000,168285000,0.0
11321,tt0814314,Sete Vidas,Seven Pounds,"Ben Thomas (Will Smith) é um agente do imposto de renda que possui um segredo trágico. Por conta disso, ele é um homem que tem um grande sentimento de culpa, o que faz com que salve as vidas de completos desconhecidos. Porém, tudo muda quando ele conhece Emily Posa (Rosario Dawnson), pela primeira vez é Ben quem tem a chance de ser salvo.",123,2008,United States:PG-13,Released,en,55000000,168167691,0.0
166424,tt1502712,Quarteto Fantástico,Fantastic Four,Quatro jovens astronautas ganham superpoderes ao serem transportados a um universo alternativo e ficarem expostos à radiação cósmica. Eles precisam usar suas novas habilidades para proteger o planeta contra o Doutor Destino.,100,2015,United States:TV-PG::(TV rating),Released,en,120000000,167977596,0.0
44048,tt0477080,Incontrolável,Unstoppable,"Uma composição carregada de produtos altamente tóxicos está desgovernada e o perigo é iminente. Um condutor e um maquinista experiente precisam evitar que uma pequena cidade em seu caminho seja destruída. A única saída é botar em prática uma operação muito arriscada, mas o tempo corre contra eles.",98,2010,United States:PG-13,Released,en,100000000,167805466,0.0
9472,tt0364725,Com a Bola Toda,DodgeBall: A True Underdog Story,"A academia Average Joe e seu dono, Peter La Fleur, estão ambos sem sorte. Uma sofisticada academia concorrente, a Globo-Gym, gerenciada pelo viciado em saúde, White Goodman, está prestes a levar a Average Joe à falência, a menos que Peter consiga levantar cinquenta mil dólares para pagar a sua hipoteca. Para salvar a academia, Peter, um grupo de membros e funcionários da Average Joe entram em um concurso de queimada, que oferece um grande prêmio em dinheiro.",92,2004,United States:Unrated,Released,en,20000000,167722310,0.0
436969,tt6334354,O Esquadrão Suicida,The Suicide Squad,"Os supervilões Harley Quinn, Bloodsport, Peacemaker e uma coleção de malucos condenados da prisão de Belle Reve juntam-se à super-secreta e super-obscura Força Tarefa X, enquanto são deixados na remota ilha de Corto Maltese para combater o inimigo.",132,2021,United States:R,Released,en,180000000,167381210,0.0
504608,tt2066051,Rocketman,Rocketman,"A trajetória de como o tímido Reginald Dwight (Taron Egerton) se transformou em Elton John, ícone da música pop. Desde a infância complicada, fruto do descaso do pai pela família, sua história de vida é contada através da releitura das músicas do superstar, incluindo a relação do cantor com o compositor e parceiro profissional Bernie Taupin (Jamie Bell) e o empresário e o ex-amante John Reid (Richard Madden).",121,2019,United States:R,Released,en,40000000,167323950,1.0
1966,tt0346491,Alexandre,Alexander,"Conquistando 90 por cento do mundo até os 25 anos de idade, Alexandre, o Grande liderou seu exército por 35.000 km em ataques e conquistas em apenas oito anos. Da minúscula Macedônia, Alexandre liderou seu exército contra o poderoso Império Persa, rumou para o Egito e finalmente chegou à Índia.",175,2004,United States:R,Released,en,155000000,167298192,0.0
77930,tt1915581,Magic Mike,Magic Mike,"Mike é um experiente stripper que tenta ensinar a um jovem a arte de seduzir as mulheres em um palco. Ao mesmo tempo que passa seus conhecimentos para Adam, Mike começa a se interessar pela irmã dele, Brooke. Com o tempo, porém, Adam vai se mostrando cada vez mais confiante e acaba deixando o dinheiro fácil lhe subir à cabeça. Não demora muito para começar a se meter com drogas e a ignorar as pessoas próximas. Mas Mike e Brooke não desistem e fazem de tudo para tentar resgatá-lo.",110,2012,United States:R,Released,en,7000000,167221571,0.0
406563,tt5726086,Sobrenatural: A Última Chave,Insidious: The Last Key,"A Doutora Elise Rainier é chamada para resolver o caso de uma assombração no Novo México, localizada justamente na casa em que ela passou a infância. Enquanto tenta resolver o caso do morador de sua antiga casa, ela será obrigada a confrontar vários fantasmas e demônios de sua infância, alguns literais. Ao lado de Specs e Tucker, Elise se depara com seu caso mais pessoal.",100,2018,United States:PG-13,Released,en,10000000,167184112,0.0
22947,tt1193138,Amor Sem Escalas,Up in the Air,"Ryan Bingham tem por função demitir pessoas, até que seu chefe contrata a arrogante Natalie Keener, que desenvolveu um sistema de videoconferência onde as pessoas poderão ser demitidas sem que seja necessário deixar o escritório. Este sistema, caso seja implementado, põe em risco o emprego de Ryan. Ele passa então a tentar convencê-la do erro que é sua implementação, viajando com Anna para mostrar a realidade de seu trabalho.",109,2009,United States:TV-14,Released,en,25000000,166842739,0.0
524434,tt9032400,Eternos,Eternals,"Após os eventos de Vingadores: Ultimato (2019), os Eternos, uma raça alienígena imortal criada pelos Celestiais que vivem em segredo na Terra há mais de 7000 anos, se reúnem após uma tragédia inesperada para proteger a humanidade de seus colegas malignos: os Deviantes.",157,2021,United States:PG-13,Released,en,200000000,165659609,0.0
819,tt0117665,Sleepers: A Vingança Adormecida,Sleepers,"Quatro garotos da periferia de Nova York são condenados a passar um ano em um centro correcional depois de um trote malsucedido. Trinta anos depois, se reencontram e têm a chance de se vingar das surras e humilhações sofridas durante a detenção.",147,1996,United States:R,Released,en,44000000,165615285,0.0
296098,tt3682448,Ponte dos Espiões,Bridge of Spies,"Conta a história de James Donovan, um advogado erradicado no Brooklyn que se encontra no centro das tensões durante a Guerra Fria quando a CIA o envia para uma missão praticamente impossível para negociar a liberdade de um piloto americano.",142,2015,United States:PG-13,Released,en,40000000,165478348,1.0
9880,tt0247638,O Diário da Princesa,The Princess Diaries,"Mia (Anne Hathaway) é uma garota de 15 anos que vive com sua mãe (Caroline Goodall) em Manhattan e repentinamente descobre que seu pai é na verdade o Príncipe de Genovia, um pequeno país europeu. Ela recebe então a visita de sua avó recém-descoberta (Julie Andrews), que passa a lhe dar aulas de etiqueta, ensinando-a como se deve portar uma princesa. Mas quando se aproxima a data de seu aniversário ela precisa definir que caminho pretende tomar em sua vida: tornar-se uma princesa e se mudar para Genovia ou permencer em Manhattan morando com sua mãe.",115,2001,United States:TV-G,Released,en,37000000,165335153,0.0
9334,tt0277296,O Escorpião Rei,The Scorpion King,"Em uma época bem remota, na cidade de Gomorra, Memnon é um governante maligno que está determinado a massacrar todos que forem contrários a ele. As poucas tribos sobreviventes, que nunca foram aliadas, se veem obrigadas a se unir para não desaparecer. Sabendo que seus inimigos acreditam e dependem das visões de um feiticeiro, eles contratam Mathayus, um eficaz mercenário, para eliminá-lo. Após se infiltrar no campo inimigo, Mathayus descobre que o feiticeiro é na verdade uma linda mulher.",92,2002,United States:Not Rated,Released,en,60000000,165333180,0.0
64328,tt1204342,Os Muppets,The Muppets,"De férias em Los Angeles, Walter, o maior fã dos Muppets em todo o mundo, seu irmão Gary e sua amiga Mary descobrem um nefasto plano de um ganancioso explorador de petróleo para destruir o teatro Muppet. Agora, o trio precisa reunir Kermit, Miss Piggy, Fozzie e seus amigos para o maior telethon Muppet de todos os tempos e salvar o adorado teatro. A gangue está reunida novamente em um filme recheado de músicas irresistíveis e diversão para toda a família.",103,2011,United States:TV-G,Released,en,45000000,165184237,1.0
464052,tt7126948,Mulher-Maravilha 1984,Wonder Woman 1984,"Em 1984, Diana Prince entra em conflito com dois inimigos formidáveis, Maxwell Lord e a Mulher-Leopardo, enquanto reencontra misteriosamente com seu antigo interesse amoroso Steve Trevor.",151,2020,United States:PG-13,Released,en,200000000,165160005,0.0
123052,,Michael Jackson: HIStory World Tour - Live in Copenhagen,Michael Jackson: HIStory World Tour - Live in Copenhagen,,138,1997,False,Released,en,0,165000000,2.318
90724,tt7625046,Michael Jackson: HIStory Tour - Live in Munich,Michael Jackson: HIStory Tour - Live in Munich,"A HIStory World Tour foi a terceira e última turnê mundial de concertos solo do artista americano Michael Jackson, cobrindo Europa, África, Ásia, Oceania e América do Norte.",86,1997,desconhecida,Released,en,0,165000000,0.0
290595,tt2381991,O Caçador e a Rainha do Gelo,The Huntsman: Winter's War,"Traída por sua irmã má, Ravenna, Freya decide retirar-se para um reino ao norte e criar um exército de caçadores para serem seus protetores. Dotada de poderes capazes de congelar seus inimigos, Freya ensina seus jovens soldados a nunca se apaixonarem. Quando Eric e sua companheira de guerra, Sara, descumprem esta regra, a rainha faz de tudo para detê-los.",123,2016,United States:PG-13,Released,en,115000000,164989338,0.0
6068,tt0120828,"Seis Dias, Sete Noites",Six Days Seven Nights,"Quinn Harris é um piloto de avião que mora em uma ilha paradisíaca. Tudo ia bem para Harris até ser contratado pela executiva Robin Monroe para levá-la com urgência ao Tahiti! No caminho, uma terrível tempestade obriga um pouso forçado do avião em uma ilha deserta. Sozinhos, descobrem rapidamente todos os riscos do paraíso e juntos vão viver a aventura mais louca e perigosa de suas vidas.",98,1998,United States:PG-13,Released,en,70000000,164839294,0.0
8914,tt0149261,Do Fundo do Mar,Deep Blue Sea,"A Dra. Susan McAlester está fazendo pesquisa com tubarões, pois pretende através deles descobrir a cura para o Mal de Alzheimer. Russell Franklin, um empresário, é o principal patrocinador e doou 200 milhões de dólares para o projeto. Quando um tubarão escapa e ataca um barco, a reação de Russell não é boa, mas Susan consegue reverter a situação e ele decide visitar Aquática, uma antiga base de submarinos no meio do oceano agora convertida em laboratório. Neste local Susan faz alterações genéticas nos tubarões, deixando-os mais inteligentes, para que sua experiência seja bem sucedida. O problema é que os animais se tornam também mais rápidos e não sentem vontade de colaborar, pois anseiam ir para mar aberto.",105,1999,United States:R,Released,en,60000000,164648142,0.0
1639,tt0120179,Velocidade Máxima 2,Speed 2: Cruise Control,"O cruzeiro que Annie (Sandra Bullock) faz ao Caribe com Alex Shaw (Jason Patric), seu namorado (que secretamente é membro da elite da SWAT), é interrompido quando John Geiger (Willem Dafoe), um gênio em informática, seqüestra a embarcação. Alex precisa rapidamente anular os planos de Geiger e fazer com que todos cheguem em segurança à costa, mas há um grave problema: como Alex vai enganar Geiger, se ele controla todo o navio através de um teclado.",121,1997,United States:TV-PG,Released,en,160000000,164508066,0.0
10708,tt0317303,A Creche do Papai,Daddy Day Care,"Phil (Jeff Garlin) e Charlie (Eddie Murphy) ficaram desempregados recentemente. Como não têm dinheiro para pagar a creche de seus filhos, são obrigados a retirá-los dela e cuidar deles até que arranjem um novo serviço. É quando eles têm uma idéia para ganhar dinheiro: criar uma instituição que cuida de crianças enquanto seus pais trabalham. A dupla coloca o plano em prática e, devido aos métodos pouco convencionais que usam ao cuidar das crianças, acabam ficando famosos e gerando o ódio de seus concorrentes.",92,2003,United States:PG,Released,en,60000000,164433867,0.0
8204,tt0416236,As Crônicas de Spiderwick,The Spiderwick Chronicles,"Quando a família Grace se muda de Nova York para o velho casarão de um tio-avô, Arthur Spiderwick (David Strathairn), fatos estranhos começam a acontecer. Misteriosos desaparecimentos e acidentes ocorrem diariamente, o que intrigam os irmãos Jared (Freddie Highmore), Simon (Freddie Highmore) e Mallory (Sarah Bolger). Eles decidem investigar a casa e encontram um livro mágico, que os leva a um mundo repleto de criaturas mágicas e, às vezes, perigosas.",96,2008,United States:PG,Released,en,90000000,164170327,0.0
665,tt0052618,Ben-Hur,Ben-Hur,"Na Judéia invadida pelos conquistadores romanos, o príncipe Ben-Hur (Charlton Heston) tenta conduzir seu povo rumo à liberdade. Mas isso gera um conflito de interesses com o seu amigo de infância, Messala (Stephen Boyd), agora um severo comandante dos exércitos de Roma. Preso, o príncipe é enviado para trabalhar como escravo, longe de suas terras, família e sua amada Esther (Haya Harareet). O pacífico Ben-Hur transforma-se em um guerreiro forte e corajoso, disposto a enfrentar seus inimigos e restabelecer a paz.",212,1959,United States:TV-PG::(TV rating),Released,en,15000000,164000000,11.0
214,tt0489270,Jogos Mortais III,Saw III,"Dr. Lynn Denlon se torna uma peça no último jogo sangrento do assassino Jigsaw. Raptada e levada para um armazém abandonado, ela encontra Jigsaw acamado e morrendo. Sua tarefa é manter o maníaco vivo, dando o tempo suficiente para Jeff, uma vítima, completar uma tarefa. Eles não sabem que Jigsaw, na verdade, tem um plano muito maior e mortal.",108,2006,United States:TV-MA,Released,en,10000000,163876815,0.0
82,tt0430357,Miami Vice,Miami Vice,"James Crockett e Ricardo Tubbs são detetives que trabalham juntos, investigando o tráfico de drogas nos Estados Unidos. Após um plano do FBI dar errado, eles são chamados para uma operação secreta que tem por objetivo capturar Arcángel de Jesús Montoya, poderoso traficante que controla seus negócios diretamente do Haiti. Sonny e Tubbs se disfarçam como transportadores, no intuito de serem os responsáveis pela entrada das drogas de Montoya nos Estados Unidos. Em meio às negociações Sonny se envolve com Isabella, braço-direito de Montoya.",132,2006,"United States:TV-14::(LSV, TV Rating.)",Released,en,135000000,163794509,0.0
12193,tt0369436,Surpresas do Amor,Four Christmases,"Os planos de Brad e Kate de viajar para um local exótico no Natal dão errado e o casal acaba passando o feriado visitando parentes de ambos os lados. Enquanto Brad conta as horas para se livrar de parentes aparentemente malucos, Kate começa a ponderar suas escolhas e não acha que sua família seja tão maluca.",88,2008,United States:PG-13,Released,en,80000000,163733697,0.0
4944,tt0887883,Queime Depois de Ler,Burn After Reading,"Após ter sido despedido, um ex-agente da CIA decide escrever as suas memórias documentando segredos do governo mas, durante as partilhas do divórcio, a sua ex-mulher rouba-lhe um disco com o único exemplar do manuscrito. Por engano, esse mesmo disco cai nas mãos de dois empregados de um ginásio, um homem e uma mulher sem escrúpulos, que tencionam explorar ao máximo a sua descoberta, vendendo a informação de forma a poderem pagar uma cirurgia plástica. É então chamado um agente da CIA para resolver o caso… custe o que custar.",96,2008,United States:R,Released,en,37000000,163720069,0.0
1724,tt0800080,O Incrível Hulk,The Incredible Hulk,"Vivendo escondido e longe de Betty Ross, a mulher que ama, o cientista Bruce Banner busca um meio de retirar a radiação gama que está em seu sangue. Ao mesmo tempo ele precisa fugir da perseguição do general Ross, seu grande inimigo, e da máquina militar que tenta capturá-lo, na intenção de explorar o poder que faz com que Banner se transforme no Hulk.",120,2008,United States:TV-14::(LSV),Released,en,150000000,163712074,0.0
12599,tt0210234,Pokémon: O Filme 2000:  O Poder de Um,劇場版ポケットモンスター 幻のポケモン ルギア爆誕,"Ash, treinador de pokémons, e seus companheiros têm a difícil tarefa de restaurar o equilíbrio das forças naturais na Terra para impedir que uma grande catástrofe aconteça. Para isso, precisam recuperar três pokémons que estão nas mãos de vilão.",84,1999,United States:G,Released,ja,30000000,163649270,0.0
